,image_id,identity
1117,5462,SalamanderID2025_115
1118,5463,SalamanderID2025_121
1119,5464,SalamanderID2025_117
1120,5465,SalamanderID2025_118
1121,5466,SalamanderID2025_119
1122,5467,new_individual
1123,5468,SalamanderID2025_36
1124,5469,SalamanderID2025_121
1125,5470,new_individual
1126,5471,SalamanderID2025_125
1127,5472,SalamanderID2025_187
1128,5473,SalamanderID2025_127
1129,5474,SalamanderID2025_297
1130,5475,SalamanderID2025_298
1131,5476,SalamanderID2025_130
1132,5477,SalamanderID2025_32
1133,5478,SalamanderID2025_132
1134,5479,new_individual
1135,5480,SalamanderID2025_180
1136,5481,SalamanderID2025_155
1137,5482,new_individual
1138,5483,new_individual
1139,5484,new_individual
1140,5485,SalamanderID2025_138
1141,5486,SalamanderID2025_115
1142,5487,new_individual
1143,5488,new_individual
1144,5489,SalamanderID2025_142
1145,5490,SalamanderID2025_71
1146,5491,new_individual
1147,5492,SalamanderID2025_640
1148,5493,new_individual
1149,5494,SalamanderID2025_147
1150,5495,SalamanderID2025_148
1151,5496,SalamanderID2025_89
1152,5497,SalamanderID2025_150
1153,5498,new_individual
1154,5499,SalamanderID2025_467
1155,5500,SalamanderID2025_153
1156,5501,SalamanderID2025_154
1157,5502,SalamanderID2025_565
1158,5503,SalamanderID2025_156
1159,5504,SalamanderID2025_139
1160,5505,SalamanderID2025_158
1161,5506,SalamanderID2025_159
1162,5507,SalamanderID2025_90
1163,5508,SalamanderID2025_161
1164,5509,SalamanderID2025_162
1165,5510,SalamanderID2025_164
1166,5511,new_individual
1167,5512,SalamanderID2025_2
1168,5513,new_individual
1169,5514,new_individual
1170,5515,SalamanderID2025_131
1171,5516,SalamanderID2025_187
1172,5517,SalamanderID2025_90
1173,5518,SalamanderID2025_425
1174,5519,SalamanderID2025_604
1175,5520,SalamanderID2025_169
1176,5521,SalamanderID2025_205
1177,5522,SalamanderID2025_171
1178,5523,SalamanderID2025_189
1179,5524,SalamanderID2025_145
1180,5525,SalamanderID2025_39
1181,5526,new_individual
1182,5527,SalamanderID2025_101
1183,5528,SalamanderID2025_417
1184,5529,SalamanderID2025_120
1185,5530,SalamanderID2025_179
1186,5531,SalamanderID2025_544
1187,5532,new_individual
1188,5533,SalamanderID2025_267
1189,5534,SalamanderID2025_209
1190,5535,SalamanderID2025_98
1191,5536,SalamanderID2025_62
1192,5537,SalamanderID2025_49
1193,5538,SalamanderID2025_230
1194,5539,new_individual
1195,5540,SalamanderID2025_410
1196,5541,new_individual
1197,5542,SalamanderID2025_186
1198,5543,SalamanderID2025_134
1199,5544,SalamanderID2025_91
1200,5545,SalamanderID2025_179
1201,5546,SalamanderID2025_189
1202,5547,SalamanderID2025_258
1203,5548,new_individual
1204,5549,SalamanderID2025_98
1205,5550,SalamanderID2025_147
1206,5551,new_individual
1207,5552,SalamanderID2025_432
1208,5553,new_individual
1209,5554,SalamanderID2025_588
1210,5555,SalamanderID2025_199
1211,5556,new_individual
1212,5557,SalamanderID2025_244
1213,5558,SalamanderID2025_76
1214,5559,new_individual
1215,5560,SalamanderID2025_438
1216,5561,SalamanderID2025_196
1217,5562,SalamanderID2025_204
1218,5563,new_individual
1219,5564,new_individual
1220,5565,SalamanderID2025_654
1221,5566,SalamanderID2025_634
1222,5567,SalamanderID2025_654
1223,5568,SalamanderID2025_233
1224,5569,SalamanderID2025_233
1225,5570,SalamanderID2025_233
1226,5571,SalamanderID2025_209
1227,5572,SalamanderID2025_210
1228,5573,new_individual
1229,5574,SalamanderID2025_99
1230,5575,SalamanderID2025_213
1231,5576,new_individual
1232,5577,SalamanderID2025_215
1233,5578,SalamanderID2025_218
1234,5579,SalamanderID2025_287
1235,5580,new_individual
1236,5581,new_individual
1237,5582,SalamanderID2025_332
1238,5583,SalamanderID2025_221
1239,5584,SalamanderID2025_222
1240,5585,SalamanderID2025_223
1241,5586,SalamanderID2025_224
1242,5587,new_individual
1243,5588,SalamanderID2025_227
1244,5589,SalamanderID2025_228
1245,5590,SalamanderID2025_229
1246,5591,new_individual
1247,5592,SalamanderID2025_231
1248,5593,SalamanderID2025_232
1249,5594,SalamanderID2025_233
1250,5595,SalamanderID2025_256
1251,5596,new_individual
1252,5597,SalamanderID2025_237
1253,5598,new_individual
1254,5599,SalamanderID2025_179
1255,5600,SalamanderID2025_240
1256,5601,SalamanderID2025_546
1257,5602,SalamanderID2025_546
1258,5603,SalamanderID2025_571
1259,5604,SalamanderID2025_206
1260,5605,SalamanderID2025_206
1261,5606,SalamanderID2025_89
1262,5607,SalamanderID2025_174
1263,5608,SalamanderID2025_243
1264,5609,new_individual
1265,5610,SalamanderID2025_298
1266,5611,new_individual
1267,5612,new_individual
1268,5613,new_individual
1269,5614,SalamanderID2025_165
1270,5615,SalamanderID2025_392
1271,5616,SalamanderID2025_214
1272,5617,SalamanderID2025_46
1273,5618,SalamanderID2025_392
1274,5619,new_individual
1275,5620,SalamanderID2025_28
1276,5621,SalamanderID2025_252
1277,5622,new_individual
1278,5623,SalamanderID2025_254
1279,5624,new_individual
1280,5625,SalamanderID2025_340
1281,5626,SalamanderID2025_494
1282,5627,SalamanderID2025_436
1283,5628,SalamanderID2025_260
1284,5629,new_individual
1285,5630,SalamanderID2025_85
1286,5631,new_individual
1287,5632,new_individual
1288,5633,SalamanderID2025_93
1289,5634,SalamanderID2025_609
1290,5635,new_individual
1291,5636,SalamanderID2025_276
1292,5637,SalamanderID2025_279
1293,5638,SalamanderID2025_90
1294,5639,SalamanderID2025_601
1295,5640,SalamanderID2025_93
1296,5641,SalamanderID2025_180
1297,5642,new_individual
1298,5643,new_individual
1299,5644,SalamanderID2025_432
1300,5645,SalamanderID2025_281
1301,5646,SalamanderID2025_180
1302,5647,SalamanderID2025_76
1303,5648,new_individual
1304,5649,SalamanderID2025_210
1305,5650,SalamanderID2025_289
1306,5651,SalamanderID2025_432
1307,5652,new_individual
1308,5653,new_individual
1309,5654,SalamanderID2025_50
1310,5655,new_individual
1311,5656,new_individual
1312,5657,SalamanderID2025_303
1313,5658,SalamanderID2025_369
1314,5659,new_individual
1315,5660,SalamanderID2025_50
1316,5661,new_individual
1317,5662,SalamanderID2025_296
1318,5663,SalamanderID2025_186
1319,5664,SalamanderID2025_355
1320,5665,SalamanderID2025_180
1321,5666,SalamanderID2025_182
1322,5667,new_individual
1323,5668,SalamanderID2025_403
1324,5669,SalamanderID2025_297
1325,5670,SalamanderID2025_432
1326,5671,SalamanderID2025_289
1327,5672,SalamanderID2025_467
1328,5673,SalamanderID2025_160
1329,5674,SalamanderID2025_436
1330,5675,SalamanderID2025_485
1331,5676,SalamanderID2025_317
1332,5677,SalamanderID2025_186
1333,5678,new_individual
1334,5679,SalamanderID2025_363
1335,5680,SalamanderID2025_396
1336,5681,SalamanderID2025_544
1337,5682,new_individual
1338,5683,SalamanderID2025_111
1339,5684,new_individual
1340,5685,SalamanderID2025_410
1341,5686,new_individual
1342,5687,SalamanderID2025_635
1343,5688,SalamanderID2025_467
1344,5689,SalamanderID2025_14
1345,5690,SalamanderID2025_328
1346,5691,SalamanderID2025_157
1347,5692,SalamanderID2025_341
1348,5693,SalamanderID2025_344
1349,5694,SalamanderID2025_403
1350,5695,SalamanderID2025_305
1351,5696,SalamanderID2025_344
1352,5697,SalamanderID2025_345
1353,5698,new_individual
1354,5699,SalamanderID2025_243
1355,5700,SalamanderID2025_349
1356,5701,SalamanderID2025_350
1357,5702,SalamanderID2025_252
1358,5703,SalamanderID2025_487
1359,5704,SalamanderID2025_81
1360,5705,SalamanderID2025_46
1361,5706,new_individual
1362,5707,SalamanderID2025_202
1363,5708,SalamanderID2025_180
1364,5709,new_individual
1365,5710,SalamanderID2025_235
1366,5711,new_individual
1367,5712,SalamanderID2025_76
1368,5713,new_individual
1369,5714,SalamanderID2025_362
1370,5715,SalamanderID2025_46
1371,5716,new_individual
1372,5717,SalamanderID2025_369
1373,5718,SalamanderID2025_93
1374,5719,SalamanderID2025_369
1375,5720,new_individual
1376,5721,SalamanderID2025_372
1377,5722,SalamanderID2025_378
1378,5723,SalamanderID2025_489
1379,5724,new_individual
1380,5725,SalamanderID2025_265
1381,5726,SalamanderID2025_298
1382,5727,new_individual
1383,5728,SalamanderID2025_247
1384,5729,new_individual
1385,5730,SalamanderID2025_50
1386,5731,SalamanderID2025_476
1387,5732,SalamanderID2025_432
1388,5733,SalamanderID2025_307
1389,5734,SalamanderID2025_46
1390,5735,SalamanderID2025_14
1391,5736,SalamanderID2025_432
1392,5737,new_individual
1393,5738,new_individual
1394,5739,new_individual
1395,5740,SalamanderID2025_305
1396,5741,SalamanderID2025_99
1397,5742,SalamanderID2025_300
1398,5743,SalamanderID2025_489
1399,5744,SalamanderID2025_298
1400,5745,SalamanderID2025_205
1401,5746,new_individual
1402,5747,SalamanderID2025_101
1403,5748,new_individual
1404,5749,SalamanderID2025_357
1405,5750,SalamanderID2025_438
1406,5751,new_individual
1407,5752,new_individual
1408,5753,SalamanderID2025_93
1409,5754,SalamanderID2025_85
1410,5755,new_individual
1411,5756,SalamanderID2025_152
1412,5757,SalamanderID2025_459
1413,5758,new_individual
1414,5759,SalamanderID2025_175
1415,5760,SalamanderID2025_46
1416,5761,SalamanderID2025_381
1417,5762,SalamanderID2025_354
1418,5763,new_individual
1419,5764,SalamanderID2025_530
1420,5765,SalamanderID2025_338
1421,5766,new_individual
1422,5767,SalamanderID2025_606
1423,5768,new_individual
1424,5769,SalamanderID2025_93
1425,5770,SalamanderID2025_446
1426,5771,SalamanderID2025_62
1427,5772,new_individual
1428,5773,new_individual
1429,5774,new_individual
1430,5775,SalamanderID2025_487
1431,5776,SalamanderID2025_369
1432,5777,SalamanderID2025_121
1433,5778,SalamanderID2025_76
1434,5779,new_individual
1435,5780,SalamanderID2025_219
1436,5781,SalamanderID2025_452
1437,5782,SalamanderID2025_181
1438,5783,SalamanderID2025_123
1439,5784,new_individual
1440,5785,SalamanderID2025_377
1441,5786,new_individual
1442,5787,SalamanderID2025_181
1443,5788,SalamanderID2025_175
1444,5789,SalamanderID2025_415
1445,5790,SalamanderID2025_31
1446,5791,SalamanderID2025_459
1447,5792,SalamanderID2025_46
1448,5793,SalamanderID2025_36
1449,5794,SalamanderID2025_238
1450,5795,SalamanderID2025_181
1451,5796,SalamanderID2025_351
1452,5797,SalamanderID2025_369
1453,5798,SalamanderID2025_244
1454,5799,new_individual
1455,5800,SalamanderID2025_88
1456,5801,new_individual
1457,5802,SalamanderID2025_432
1458,5803,new_individual
1459,5804,new_individual
1460,5805,new_individual
1461,5806,SalamanderID2025_2
1462,5807,new_individual
1463,5808,SalamanderID2025_89
1464,5809,SalamanderID2025_522
1465,5810,SalamanderID2025_160
1466,5811,new_individual
1467,5812,SalamanderID2025_215
1468,5813,SalamanderID2025_574
1469,5814,new_individual
1470,5815,SalamanderID2025_530
1471,5816,new_individual
1472,5817,SalamanderID2025_503
1473,5818,SalamanderID2025_252
1474,5819,SalamanderID2025_195
1475,5820,SalamanderID2025_654
1476,5821,SalamanderID2025_597
1477,5822,new_individual
1478,5823,SalamanderID2025_403
1479,5824,SalamanderID2025_165
1480,5825,new_individual
1481,5826,SalamanderID2025_152
1482,5827,SalamanderID2025_601
1483,5828,new_individual
1484,5829,SalamanderID2025_86
1485,5830,new_individual
1486,5831,new_individual
1487,5832,new_individual
1488,5833,SalamanderID2025_351
1489,5834,new_individual
1490,5835,SalamanderID2025_634
1491,5836,SalamanderID2025_522
1492,5837,SalamanderID2025_514
1493,5838,new_individual
1494,5839,SalamanderID2025_619
1495,5840,new_individual
1496,5841,new_individual
1497,5842,SalamanderID2025_663
1498,5843,new_individual
1499,5844,SalamanderID2025_73
1500,5845,SalamanderID2025_630
1501,5846,new_individual
1502,5847,SalamanderID2025_160
1503,5848,SalamanderID2025_518
1504,5849,SalamanderID2025_88
1505,5850,SalamanderID2025_196
1506,5851,SalamanderID2025_178
1507,5852,SalamanderID2025_176
1508,5853,SalamanderID2025_408
1509,5854,SalamanderID2025_502
1510,5855,SalamanderID2025_436
1511,5856,SalamanderID2025_397
1512,5857,SalamanderID2025_157
1513,5858,SalamanderID2025_155
1514,5859,SalamanderID2025_351
1515,5860,SalamanderID2025_225
1516,5861,SalamanderID2025_442
1517,5862,SalamanderID2025_180
1518,5863,new_individual
1519,5864,SalamanderID2025_502
1520,5865,SalamanderID2025_432
1521,5866,SalamanderID2025_62
1522,5867,new_individual
1523,5868,SalamanderID2025_414
1524,5869,new_individual
1525,5870,SalamanderID2025_28
1526,5871,SalamanderID2025_340
1527,5872,new_individual
1528,5873,new_individual
1529,5874,new_individual
1530,5875,SalamanderID2025_99
1531,5876,SalamanderID2025_178
1532,5877,SalamanderID2025_408
1533,5878,SalamanderID2025_63
1534,5879,new_individual
1535,5880,new_individual
1536,5881,SalamanderID2025_327
1537,5882,SalamanderID2025_640
1538,5883,new_individual
1539,5884,SalamanderID2025_274
1540,5885,SalamanderID2025_300
1541,5886,SalamanderID2025_14
1542,5887,new_individual
1543,5888,SalamanderID2025_187
1544,5889,SalamanderID2025_290
1545,5890,SalamanderID2025_654
1546,5891,SalamanderID2025_654
1547,5892,SalamanderID2025_57
1548,5893,new_individual
1549,5894,SalamanderID2025_546
1550,5895,SalamanderID2025_618
1551,5896,new_individual
1552,5897,SalamanderID2025_504
1553,5898,new_individual
1554,5899,SalamanderID2025_618
1555,5900,new_individual
1556,5901,new_individual
1557,5902,SalamanderID2025_480
1558,5903,new_individual
1559,5904,SalamanderID2025_630
1560,5905,new_individual
1561,5906,SalamanderID2025_650
1562,5907,SalamanderID2025_634
1563,5908,new_individual
1564,5909,SalamanderID2025_520
1565,5910,SalamanderID2025_449
1566,5911,SalamanderID2025_62
1567,5912,new_individual
1568,5913,SalamanderID2025_355
1569,5914,new_individual
1570,5915,SalamanderID2025_597
1571,5916,SalamanderID2025_480
1572,5917,SalamanderID2025_480
1573,5918,SalamanderID2025_181
1574,5919,SalamanderID2025_606
1575,5920,new_individual
1576,5921,SalamanderID2025_618
1577,5922,new_individual
1578,5923,SalamanderID2025_363
1579,5924,SalamanderID2025_99
1580,5925,SalamanderID2025_616
1581,5926,new_individual
1582,5927,SalamanderID2025_149
1583,5928,SalamanderID2025_339
1584,5929,new_individual
1585,5930,SalamanderID2025_480
1586,5931,SalamanderID2025_145
1587,5932,new_individual
1588,5933,SalamanderID2025_436
1589,5934,SalamanderID2025_492
1590,5935,SalamanderID2025_545
1591,5936,SalamanderID2025_351
1592,5937,SalamanderID2025_634
1593,5938,new_individual
1594,5939,SalamanderID2025_357
1595,5940,SalamanderID2025_351
1596,5941,new_individual
1597,5942,new_individual
1598,5943,SalamanderID2025_438
1599,5944,SalamanderID2025_654
1600,5945,SalamanderID2025_15
1601,5946,SalamanderID2025_302
1602,5947,SalamanderID2025_220
1603,5948,new_individual
1604,5949,SalamanderID2025_63
1605,5950,SalamanderID2025_436
1606,5951,SalamanderID2025_116
1607,5952,new_individual
1608,5953,new_individual
1609,5954,SalamanderID2025_189
1610,5955,SalamanderID2025_303
1611,5956,SalamanderID2025_165
1612,5957,SalamanderID2025_574
1613,5958,new_individual
1614,5959,SalamanderID2025_601
1615,5960,new_individual
1616,5961,SalamanderID2025_480
1617,5962,new_individual
1618,5963,new_individual
1619,5964,SalamanderID2025_654
1620,5965,SalamanderID2025_599
1621,5966,new_individual
1622,5967,SalamanderID2025_46
1623,5968,new_individual
1624,5969,new_individual
1625,5970,SalamanderID2025_181
1626,5971,new_individual
1627,5972,SalamanderID2025_612
1628,5973,new_individual
1629,5974,SalamanderID2025_370
1630,5975,SalamanderID2025_160
1631,5976,new_individual
1632,5977,new_individual
1633,5978,new_individual
1634,5979,new_individual
1635,14709,new_individual
1636,14710,SeaTurtleID2022_t171
1637,14711,new_individual
1638,14712,new_individual
1639,14713,new_individual
1640,14714,SeaTurtleID2022_t202
1641,14715,new_individual
1642,14716,SeaTurtleID2022_t204
1643,14717,new_individual
1644,14718,new_individual
1645,14719,new_individual
1646,14720,new_individual
1647,14721,new_individual
1648,14722,new_individual
1649,14723,new_individual
1650,14724,new_individual
1651,14725,new_individual
1652,14726,new_individual
1653,14727,SeaTurtleID2022_t037
1654,14728,new_individual
1655,14729,SeaTurtleID2022_t266
1656,14730,new_individual
1657,14731,new_individual
1658,14732,SeaTurtleID2022_t037
1659,14733,new_individual
1660,14734,SeaTurtleID2022_t197
1661,14735,new_individual
1662,14736,new_individual
1663,14737,SeaTurtleID2022_t142
1664,14738,new_individual
1665,14739,new_individual
1666,14740,new_individual
1667,14741,new_individual
1668,14742,new_individual
1669,14743,new_individual
1670,14744,new_individual
1671,14745,new_individual
1672,14746,new_individual
1673,14747,new_individual
1674,14748,new_individual
1675,14749,SeaTurtleID2022_t033
1676,14750,new_individual
1677,14751,SeaTurtleID2022_t257
1678,14752,new_individual
1679,14753,new_individual
1680,14754,new_individual
1681,14755,SeaTurtleID2022_t033
1682,14756,new_individual
1683,14757,new_individual
1684,14758,SeaTurtleID2022_t043
1685,14759,new_individual
1686,14760,new_individual
1687,14761,new_individual
1688,14762,new_individual
1689,14763,new_individual
1690,14764,new_individual
1691,14765,SeaTurtleID2022_t033
1692,14766,new_individual
1693,14767,new_individual
1694,14768,SeaTurtleID2022_t028
1695,14769,new_individual
1696,14770,new_individual
1697,14771,new_individual
1698,14772,new_individual
1699,14773,new_individual
1700,14774,SeaTurtleID2022_t029
1701,14775,SeaTurtleID2022_t232
1702,14776,new_individual
1703,14777,new_individual
1704,14778,SeaTurtleID2022_t230
1705,14779,new_individual
1706,14780,new_individual
1707,14781,new_individual
1708,14782,SeaTurtleID2022_t028
1709,14783,new_individual
1710,14784,new_individual
1711,14785,new_individual
1712,14786,new_individual
1713,14787,new_individual
1714,14788,new_individual
1715,14789,new_individual
1716,14790,new_individual
1717,14791,SeaTurtleID2022_t020
1718,14792,SeaTurtleID2022_t238
1719,14793,SeaTurtleID2022_t257
1720,14794,SeaTurtleID2022_t146
1721,14795,new_individual
1722,14796,new_individual
1723,14797,new_individual
1724,14798,new_individual
1725,14799,new_individual
1726,14800,new_individual
1727,14801,new_individual
1728,14802,new_individual
1729,14803,new_individual
1730,14804,new_individual
1731,14805,new_individual
1732,14806,SeaTurtleID2022_t230
1733,14807,new_individual
1734,14808,new_individual
1735,14809,new_individual
1736,14810,new_individual
1737,14811,new_individual
1738,14812,new_individual
1739,14813,new_individual
1740,14814,new_individual
1741,14815,new_individual
1742,14816,new_individual
1743,14817,new_individual
1744,14818,new_individual
1745,14819,new_individual
1746,14820,SeaTurtleID2022_t037
1747,14821,SeaTurtleID2022_t033
1748,14822,new_individual
1749,14823,new_individual
1750,14824,new_individual
1751,14825,new_individual
1752,14826,new_individual
1753,14827,new_individual
1754,14828,new_individual
1755,14829,new_individual
1756,14830,new_individual
1757,14831,new_individual
1758,14832,SeaTurtleID2022_t202
1759,14833,new_individual
1760,14834,SeaTurtleID2022_t174
1761,14835,new_individual
1762,14836,new_individual
1763,14837,new_individual
1764,14838,new_individual
1765,14839,new_individual
1766,14840,new_individual
1767,14841,SeaTurtleID2022_t023
1768,14842,new_individual
1769,14843,new_individual
1770,14844,new_individual
1771,14845,new_individual
1772,14846,new_individual
1773,14847,SeaTurtleID2022_t208
1774,14848,new_individual
1775,14849,new_individual
1776,14850,new_individual
1777,14851,new_individual
1778,14852,new_individual
1779,14853,new_individual
1780,14854,new_individual
1781,14855,SeaTurtleID2022_t023
1782,14856,new_individual
1783,14857,SeaTurtleID2022_t171
1784,14858,new_individual
1785,14859,SeaTurtleID2022_t175
1786,14860,new_individual
1787,14861,SeaTurtleID2022_t028
1788,14862,SeaTurtleID2022_t166
1789,14863,SeaTurtleID2022_t232
1790,14864,new_individual
1791,14865,new_individual
1792,14866,new_individual
1793,14867,new_individual
1794,14868,SeaTurtleID2022_t141
1795,14869,new_individual
1796,14870,new_individual
1797,14871,new_individual
1798,14872,new_individual
1799,14873,new_individual
1800,14874,SeaTurtleID2022_t204
1801,14875,SeaTurtleID2022_t141
1802,14876,new_individual
1803,14877,new_individual
1804,14878,new_individual
1805,14879,new_individual
1806,14880,new_individual
1807,14881,SeaTurtleID2022_t243
1808,14882,new_individual
1809,14883,new_individual
1810,14884,new_individual
1811,14885,new_individual
1812,14886,new_individual
1813,14887,new_individual
1814,14888,new_individual
1815,14889,new_individual
1816,14890,new_individual
1817,14891,new_individual
1818,14892,new_individual
1819,14893,new_individual
1820,14894,new_individual
1821,14895,SeaTurtleID2022_t077
1822,14896,new_individual
1823,14897,SeaTurtleID2022_t020
1824,14898,new_individual
1825,14899,new_individual
1826,14900,new_individual
1827,14901,new_individual
1828,14902,SeaTurtleID2022_t232
1829,14903,new_individual
1830,14904,SeaTurtleID2022_t421
1831,14905,SeaTurtleID2022_t174
1832,14906,new_individual
1833,14907,new_individual
1834,14908,new_individual
1835,14909,new_individual
1836,14910,SeaTurtleID2022_t102
1837,14911,new_individual
1838,14912,new_individual
1839,14913,new_individual
1840,14914,new_individual
1841,14915,new_individual
1842,14916,new_individual
1843,14917,SeaTurtleID2022_t029
1844,14918,SeaTurtleID2022_t257
1845,14919,new_individual
1846,14920,new_individual
1847,14921,SeaTurtleID2022_t234
1848,14922,new_individual
1849,14923,new_individual
1850,14924,new_individual
1851,14925,new_individual
1852,14926,new_individual
1853,14927,SeaTurtleID2022_t141
1854,14928,new_individual
1855,14929,new_individual
1856,14930,SeaTurtleID2022_t174
1857,14931,SeaTurtleID2022_t243
1858,14932,new_individual
1859,14933,new_individual
1860,14934,new_individual
1861,14935,new_individual
1862,14936,new_individual
1863,14937,new_individual
1864,14938,new_individual
1865,14939,new_individual
1866,14940,new_individual
1867,14941,new_individual
1868,14942,new_individual
1869,14943,SeaTurtleID2022_t230
1870,14944,new_individual
1871,14945,new_individual
1872,14946,SeaTurtleID2022_t202
1873,14947,new_individual
1874,14948,new_individual
1875,14949,new_individual
1876,14950,new_individual
1877,14951,new_individual
1878,14952,new_individual
1879,14953,new_individual
1880,14954,SeaTurtleID2022_t020
1881,14955,new_individual
1882,14956,new_individual
1883,14957,new_individual
1884,14958,new_individual
1885,14959,new_individual
1886,14960,SeaTurtleID2022_t035
1887,14961,SeaTurtleID2022_t197
1888,14962,new_individual
1889,14963,new_individual
1890,14964,new_individual
1891,14965,SeaTurtleID2022_t141
1892,14966,new_individual
1893,14967,new_individual
1894,14968,SeaTurtleID2022_t254
1895,14969,SeaTurtleID2022_t014
1896,14970,SeaTurtleID2022_t232
1897,14971,new_individual
1898,14972,new_individual
1899,14973,SeaTurtleID2022_t257
1900,14974,new_individual
1901,14975,new_individual
1902,14976,SeaTurtleID2022_t023
1903,14977,SeaTurtleID2022_t232
1904,14978,new_individual
1905,14979,new_individual
1906,14980,new_individual
1907,14981,SeaTurtleID2022_t234
1908,14982,new_individual
1909,14983,new_individual
1910,14984,new_individual
1911,14985,new_individual
1912,14986,new_individual
1913,14987,new_individual
1914,14988,SeaTurtleID2022_t234
1915,14989,new_individual
1916,14990,SeaTurtleID2022_t243
1917,14991,SeaTurtleID2022_t028
1918,14992,new_individual
1919,14993,SeaTurtleID2022_t065
1920,14994,new_individual
1921,14995,new_individual
1922,14996,new_individual
1923,14997,new_individual
1924,14998,new_individual
1925,14999,new_individual
1926,15000,new_individual
1927,15001,SeaTurtleID2022_t020
1928,15002,new_individual
1929,15003,new_individual
1930,15004,new_individual
1931,15005,new_individual
1932,15006,new_individual
1933,15007,SeaTurtleID2022_t035
1934,15008,new_individual
1935,15009,SeaTurtleID2022_t171
1936,15010,new_individual
1937,15011,new_individual
1938,15012,new_individual
1939,15013,new_individual
1940,15014,SeaTurtleID2022_t014
1941,15015,SeaTurtleID2022_t029
1942,15016,SeaTurtleID2022_t174
1943,15017,new_individual
1944,15018,SeaTurtleID2022_t077
1945,15019,new_individual
1946,15020,new_individual
1947,15021,new_individual
1948,15022,new_individual
1949,15023,new_individual
1950,15024,new_individual
1951,15025,new_individual
1952,15026,SeaTurtleID2022_t099
1953,15027,new_individual
1954,15028,SeaTurtleID2022_t099
1955,15029,new_individual
1956,15030,new_individual
1957,15031,new_individual
1958,15032,new_individual
1959,15033,SeaTurtleID2022_t208
1960,15034,new_individual
1961,15035,new_individual
1962,15036,SeaTurtleID2022_t033
1963,15037,new_individual
1964,15038,new_individual
1965,15039,new_individual
1966,15040,new_individual
1967,15041,new_individual
1968,15042,new_individual
1969,15043,new_individual
1970,15044,SeaTurtleID2022_t028
1971,15045,new_individual
1972,15046,SeaTurtleID2022_t175
1973,15047,new_individual
1974,15048,SeaTurtleID2022_t261
1975,15049,new_individual
1976,15050,SeaTurtleID2022_t200
1977,15051,new_individual
1978,15052,new_individual
1979,15053,new_individual
1980,15054,SeaTurtleID2022_t254
1981,15055,new_individual
1982,15056,new_individual
1983,15057,SeaTurtleID2022_t257
1984,15058,new_individual
1985,15059,new_individual
1986,15060,new_individual
1987,15061,new_individual
1988,15062,new_individual
1989,15063,new_individual
1990,15064,new_individual
1991,15065,new_individual
1992,15066,new_individual
1993,15067,new_individual
1994,15068,new_individual
1995,15069,new_individual
1996,15070,new_individual
1997,15071,SeaTurtleID2022_t238
1998,15072,SeaTurtleID2022_t232
1999,15073,new_individual
2000,15074,new_individual
2001,15075,new_individual
2002,15076,new_individual
2003,15077,SeaTurtleID2022_t094
2004,15078,new_individual
2005,15079,new_individual
2006,15080,new_individual
2007,15081,new_individual
2008,15082,SeaTurtleID2022_t266
2009,15083,new_individual
2010,15084,new_individual
2011,15085,new_individual
2012,15086,SeaTurtleID2022_t266
2013,15087,new_individual
2014,15088,new_individual
2015,15089,new_individual
2016,15090,new_individual
2017,15091,new_individual
2018,15092,new_individual
2019,15093,new_individual
2020,15094,new_individual
2021,15095,new_individual
2022,15096,new_individual
2023,15097,new_individual
2024,15098,new_individual
2025,15099,new_individual
2026,15100,new_individual
2027,15101,SeaTurtleID2022_t037
2028,15102,new_individual
2029,15103,new_individual
2030,15104,new_individual
2031,15105,new_individual
2032,15106,SeaTurtleID2022_t230
2033,15107,new_individual
2034,15108,SeaTurtleID2022_t254
2035,15109,new_individual
2036,15110,new_individual
2037,15111,new_individual
2038,15112,new_individual
2039,15113,new_individual
2040,15114,SeaTurtleID2022_t043
2041,15115,new_individual
2042,15116,new_individual
2043,15117,new_individual
2044,15118,new_individual
2045,15119,new_individual
2046,15120,new_individual
2047,15121,new_individual
2048,15122,new_individual
2049,15123,new_individual
2050,15124,new_individual
2051,15125,SeaTurtleID2022_t142
2052,15126,new_individual
2053,15127,new_individual
2054,15128,SeaTurtleID2022_t102
2055,15129,new_individual
2056,15130,new_individual
2057,15131,new_individual
2058,15132,new_individual
2059,15133,new_individual
2060,15134,new_individual
2061,15135,new_individual
2062,15136,new_individual
2063,15137,new_individual
2064,15138,new_individual
2065,15139,new_individual
2066,15140,SeaTurtleID2022_t035
2067,15141,new_individual
2068,15142,new_individual
2069,15143,new_individual
2070,15144,new_individual
2071,15145,new_individual
2072,15146,SeaTurtleID2022_t316
2073,15147,new_individual
2074,15148,SeaTurtleID2022_t234
2075,15149,new_individual
2076,15150,new_individual
2077,15151,new_individual
2078,15152,SeaTurtleID2022_t197
2079,15153,new_individual
2080,15154,new_individual
2081,15155,new_individual
2082,15156,SeaTurtleID2022_t232
2083,15157,new_individual
2084,15158,new_individual
2085,15159,new_individual
2086,15160,SeaTurtleID2022_t175
2087,15161,new_individual
2088,15162,new_individual
2089,15163,new_individual
2090,15164,new_individual
2091,15165,new_individual
2092,15166,new_individual
2093,15167,new_individual
2094,15168,SeaTurtleID2022_t099
2095,15169,new_individual
2096,15170,new_individual
2097,15171,new_individual
2098,15172,new_individual
2099,15173,SeaTurtleID2022_t035
2100,15174,new_individual
2101,15175,new_individual
2102,15176,new_individual
